Id_registro,Fecha,Proyecto,Area,Actividad,Manejo,Clase,Especie,Nombre_comun,Abundancia,Estado,Reubicado
814,2023-07-17,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
815,2023-07-17,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
816,2023-07-17,Proyecto Solar Alpha,Área 1,inspección,rescate,Reptilia,Crotalus durissus,Cascabel,1,vivo,si
817,2023-07-18,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
818,2023-07-18,Proyecto Solar Alpha,Área 2,tránsito maquinaria,rescate,Amphibia,Leptodactylus fragilis,Rana,1,vivo,si
819,2023-07-18,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
820,2023-07-18,Proyecto Solar Alpha,Área 3,obra civil,rescate,Reptilia,Iguana iguana,Iguana,1,vivo,si
821,2023-07-19,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
822,2023-07-19,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Reptilia,Boa constrictor,Boa,1,vivo,
823,2023-07-19,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
824,2023-07-19,Proyecto Solar Alpha,Área 2,rocería,rescate,Amphibia,Rhinella marina,Sapo común,2,vivo,si
825,2023-07-20,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
826,2023-07-20,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,1,vivo,
827,2023-07-20,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
828,2023-07-20,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
829,2023-07-21,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
830,2023-07-21,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Boa constrictor,Boa,2,vivo,
831,2023-07-21,Proyecto Solar Alpha,Área 1,inspección,rescate,Aves,Turdus ignobilis,Mirla,1,vivo,si
832,2023-07-21,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
833,2023-07-22,Proyecto Solar Alpha,Área 3,tránsito maquinaria,rescate,Amphibia,Scinax ruber,Ranita,1,muerto,no
834,2023-07-22,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
835,2023-07-22,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
836,2023-07-22,Proyecto Solar Alpha,Área 3,tránsito maquinaria,rescate,Amphibia,Leptodactylus fragilis,Rana,2,vivo,si
837,2023-07-23,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Boa constrictor,Boa,1,vivo,
838,2023-07-23,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Reptilia,Iguana iguana,Iguana,1,vivo,
839,2023-07-23,Proyecto Solar Alpha,Área 3,rocería,rescate,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,si
840,2023-07-23,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,2,vivo,
841,2023-07-23,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
842,2023-07-24,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
843,2023-07-24,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
844,2023-07-24,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
845,2023-07-24,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Mammalia,Zygodontomys brevicauda,Ratón de caña,2,vivo,
846,2023-07-25,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
847,2023-07-25,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Reptilia,Boa constrictor,Boa,2,vivo,
848,2023-07-25,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
849,2023-07-25,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
850,2023-07-26,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
851,2023-07-26,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
852,2023-07-26,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
853,2023-07-26,Proyecto Solar Alpha,Área 1,inspección,rescate,Mammalia,Zygodontomys brevicauda,Ratón de caña,2,vivo,si
854,2023-07-27,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
855,2023-07-27,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
856,2023-07-27,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
857,2023-07-27,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
858,2023-07-28,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,2,vivo,
859,2023-07-28,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Mammalia,Zygodontomys brevicauda,Ratón de caña,2,vivo,
860,2023-07-28,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,2,vivo,
861,2023-07-28,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
862,2023-07-29,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
863,2023-07-29,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
864,2023-07-29,Proyecto Solar Alpha,Área 1,inspección,rescate,Mammalia,Procyon cancrivorus,Mapache,2,vivo,si
865,2023-07-29,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
866,2023-07-30,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
867,2023-07-30,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
868,2023-07-30,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Mammalia,Tamandua mexicana,Oso hormiguero,1,vivo,
869,2023-07-30,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,2,vivo,
870,2023-07-31,Proyecto Solar Alpha,Área 1,inspección,rescate,Aves,Columbina talpacoti,Torcaza,1,vivo,si
871,2023-07-31,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Reptilia,Boa constrictor,Boa,1,vivo,
872,2023-07-31,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
873,2023-07-31,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Reptilia,Boa constrictor,Boa,1,vivo,
874,2023-07-31,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
875,2023-08-01,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
876,2023-08-01,Proyecto Solar Alpha,Área 3,rocería,rescate,Reptilia,Boa constrictor,Boa,1,vivo,si
877,2023-08-01,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
878,2023-08-01,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
879,2023-08-02,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Mammalia,Dasypus novemcinctus,Armadillo,2,vivo,
880,2023-08-02,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
881,2023-08-02,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
882,2023-08-02,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Reptilia,Iguana iguana,Iguana,1,vivo,
883,2023-08-03,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
884,2023-08-03,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
885,2023-08-03,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
886,2023-08-03,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
887,2023-08-04,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,1,vivo,
888,2023-08-04,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,2,vivo,
889,2023-08-04,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
890,2023-08-04,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,1,vivo,
891,2023-08-05,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,1,vivo,
892,2023-08-05,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
893,2023-08-05,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
894,2023-08-05,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
895,2023-08-06,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
896,2023-08-06,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
897,2023-08-06,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
898,2023-08-06,Proyecto Solar Alpha,Área 2,inspección,rescate,Reptilia,Iguana iguana,Iguana,2,vivo,si
899,2023-08-07,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
900,2023-08-07,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
901,2023-08-07,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
902,2023-08-07,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
903,2023-08-08,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
904,2023-08-08,Proyecto Solar Alpha,Área 3,inspección,rescate,Reptilia,Boa constrictor,Boa,2,vivo,si
905,2023-08-08,Proyecto Solar Alpha,Área 2,obra civil,rescate,Reptilia,Chelonoidis carbonaria,Morrocoy,2,vivo,si
906,2023-08-08,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
907,2023-08-09,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,1,vivo,
908,2023-08-09,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
909,2023-08-09,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
910,2023-08-09,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
911,2023-08-09,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,1,vivo,
912,2023-08-10,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
913,2023-08-10,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
914,2023-08-10,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
915,2023-08-10,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,2,vivo,
916,2023-08-11,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Mammalia,Procyon cancrivorus,Mapache,2,vivo,
917,2023-08-11,Proyecto Solar Alpha,Área 3,obra civil,rescate,Reptilia,Crotalus durissus,Cascabel,1,vivo,si
918,2023-08-11,Proyecto Solar Alpha,Área 1,inspección,rescate,Reptilia,Crotalus durissus,Cascabel,2,vivo,si
919,2023-08-11,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
920,2023-08-12,Proyecto Solar Alpha,Área 2,inspección,rescate,Amphibia,Hypsiboas crepitans,Rana arborícola,1,vivo,si
921,2023-08-12,Proyecto Solar Alpha,Área 1,obra civil,rescate,Amphibia,Rhinella marina,Sapo común,1,vivo,si
922,2023-08-12,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
923,2023-08-12,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
924,2023-08-13,Proyecto Solar Alpha,Área 2,obra civil,rescate,Amphibia,Hypsiboas crepitans,Rana arborícola,2,vivo,si
925,2023-08-13,Proyecto Solar Alpha,Área 1,inspección,rescate,Amphibia,Scinax ruber,Ranita,2,vivo,si
926,2023-08-13,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
927,2023-08-13,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
928,2023-08-14,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
929,2023-08-14,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
930,2023-08-14,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
931,2023-08-14,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
932,2023-08-15,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Mammalia,Tamandua mexicana,Oso hormiguero,1,vivo,
933,2023-08-15,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
934,2023-08-15,Proyecto Solar Alpha,Área 1,rocería,rescate,Reptilia,Crotalus durissus,Cascabel,2,vivo,si
935,2023-08-15,Proyecto Solar Alpha,Área 2,tránsito maquinaria,rescate,Amphibia,Leptodactylus fragilis,Rana,2,vivo,si
936,2023-08-16,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Mammalia,Zygodontomys brevicauda,Ratón de caña,2,vivo,
937,2023-08-16,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
938,2023-08-16,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,2,vivo,
939,2023-08-16,Proyecto Solar Alpha,Área 3,rocería,rescate,Amphibia,Hypsiboas crepitans,Rana arborícola,1,vivo,si
940,2023-08-17,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,
941,2023-08-17,Proyecto Solar Alpha,Área 1,tránsito maquinaria,rescate,Amphibia,Scinax ruber,Ranita,1,muerto,no
942,2023-08-17,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
943,2023-08-17,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,2,vivo,
944,2023-08-17,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
945,2023-08-18,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
946,2023-08-18,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
947,2023-08-18,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
948,2023-08-18,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
949,2023-08-19,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
950,2023-08-19,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
951,2023-08-19,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
952,2023-08-19,Proyecto Solar Alpha,Área 3,inspección,rescate,Reptilia,Chelonoidis carbonaria,Morrocoy,2,vivo,si
953,2023-08-20,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Mammalia,Dasypus novemcinctus,Armadillo,2,vivo,
954,2023-08-20,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
955,2023-08-20,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
956,2023-08-20,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
957,2023-08-21,Proyecto Solar Alpha,Área 1,obra civil,rescate,Mammalia,Didelphis marsupialis,Zarigüeya,1,muerto,no
958,2023-08-21,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
959,2023-08-21,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
960,2023-08-21,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
961,2023-08-22,Proyecto Solar Alpha,Área 1,inspección,rescate,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,si
962,2023-08-22,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
963,2023-08-22,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
964,2023-08-22,Proyecto Solar Alpha,Área 1,obra civil,rescate,Reptilia,Anolis auratus,Camaleoncito,1,vivo,si
965,2023-08-23,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
966,2023-08-23,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
967,2023-08-23,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Erythrolamprus bizona,Culebra,1,vivo,
968,2023-08-23,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Ardea alba,Garza blanca,2,vivo,
969,2023-08-24,Proyecto Solar Alpha,Área 1,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
970,2023-08-24,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,2,vivo,
971,2023-08-24,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,
972,2023-08-24,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
973,2023-08-25,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
974,2023-08-25,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
975,2023-08-25,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
976,2023-08-25,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
977,2023-08-26,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
978,2023-08-26,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Iguana iguana,Iguana,1,vivo,
979,2023-08-26,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Reptilia,Boa constrictor,Boa,2,vivo,
980,2023-08-26,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
981,2023-08-26,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Turdus ignobilis,Mirla,1,vivo,
982,2023-08-27,Proyecto Solar Alpha,Área 2,tránsito maquinaria,rescate,Reptilia,Erythrolamprus bizona,Culebra,2,vivo,si
983,2023-08-27,Proyecto Solar Alpha,Área 2,tránsito maquinaria,rescate,Reptilia,Anolis auratus,Camaleoncito,2,vivo,si
984,2023-08-27,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
985,2023-08-27,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Reptilia,Iguana iguana,Iguana,1,vivo,
986,2023-08-28,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Mammalia,Didelphis marsupialis,Zarigüeya,2,vivo,
987,2023-08-28,Proyecto Solar Alpha,Área 1,obra civil,rescate,Reptilia,Chelonoidis carbonaria,Morrocoy,1,vivo,si
988,2023-08-28,Proyecto Solar Alpha,Área 2,tránsito maquinaria,rescate,Amphibia,Scinax ruber,Ranita,2,vivo,si
989,2023-08-28,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
990,2023-08-29,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Coragyps atratus,Chulo,2,vivo,
991,2023-08-29,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Reptilia,Crotalus durissus,Cascabel,2,vivo,
992,2023-08-29,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Milvago chimachima,Caracara,2,vivo,
993,2023-08-29,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
994,2023-08-30,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
995,2023-08-30,Proyecto Solar Alpha,Área 2,obra civil,rescate,Aves,Milvago chimachima,Caracara,1,vivo,si
996,2023-08-30,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Mammalia,Dasypus novemcinctus,Armadillo,1,vivo,
997,2023-08-30,Proyecto Solar Alpha,Área 2,tránsito maquinaria,ahuyentamiento,Reptilia,Boa constrictor,Boa,2,vivo,
998,2023-08-31,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
999,2023-08-31,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Mammalia,Zygodontomys brevicauda,Ratón de caña,2,vivo,
1000,2023-08-31,Proyecto Solar Alpha,Área 1,tránsito maquinaria,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1001,2023-08-31,Proyecto Solar Alpha,Área 2,tránsito maquinaria,rescate,Mammalia,Didelphis marsupialis,Zarigüeya,1,vivo,si
1002,2023-09-01,Proyecto Solar Alpha,Área 3,rocería,rescate,Aves,Turdus ignobilis,Mirla,2,vivo,si
1003,2023-09-01,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1004,2023-09-01,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1005,2023-09-01,Proyecto Solar Alpha,Área 1,obra civil,ahuyentamiento,Aves,Ardea alba,Garza blanca,1,vivo,
1006,2023-09-02,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,2,vivo,
1007,2023-09-02,Proyecto Solar Alpha,Área 1,rocería,ahuyentamiento,Aves,Coragyps atratus,Chulo,1,vivo,
1008,2023-09-02,Proyecto Solar Alpha,Área 2,rocería,ahuyentamiento,Aves,Turdus ignobilis,Mirla,2,vivo,
1009,2023-09-02,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Milvago chimachima,Caracara,1,vivo,
1010,2023-09-03,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Reptilia,Iguana iguana,Iguana,2,vivo,
1011,2023-09-03,Proyecto Solar Alpha,Área 3,rocería,ahuyentamiento,Reptilia,Anolis auratus,Camaleoncito,1,vivo,
1012,2023-09-03,Proyecto Solar Alpha,Área 3,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1013,2023-09-03,Proyecto Solar Alpha,Área 2,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1014,2023-09-03,Proyecto Solar Alpha,Área 2,inspección,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1015,2023-09-04,Proyecto Solar Alpha,Área 3,tránsito maquinaria,ahuyentamiento,Mammalia,Dasypus novemcinctus,Armadillo,1,vivo,
1016,2023-09-04,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Aves,Columbina talpacoti,Torcaza,1,vivo,
1017,2023-09-04,Proyecto Solar Alpha,Área 3,obra civil,ahuyentamiento,Reptilia,Chelonoidis carbonaria,Morrocoy,2,vivo,
